incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,elevation,slope,aspect,vegetation_type_code,previous_fire_count,wind_speed_current,rel_humidity_current,temperature_current,fuel_moisture_100hr_current,fuel_moisture_1000hr_current,wind_speed_1wk_avg,rel_humidity_1wk_avg,temperature_1wk_avg,fuel_moisture_1000hr_1wk_avg,fuel_moisture_100hr_1wk_avg,wind_speed_2wk_avg,rel_humidity_2wk_avg,temperature_2wk_avg,fuel_moisture_1000hr_2wk_avg,fuel_moisture_100hr_2wk_avg,wind_speed_4wk_avg,rel_humidity_4wk_avg,temperature_4wk_avg,fuel_moisture_1000hr_4wk_avg,fuel_moisture_100hr_4wk_avg
Rocky Fire,Y,2019-06-17T10:39:00Z,2019-06-14T16:14:00Z,CAL FIRE Siskiyou,,Siskiyou,"Rocky Rd and Harry Cash Rd, 9 miles east of Grenada ",17,100,,CAL FIRE Siskiyou,-122.35962,41.64895,,45cad03f-97e7-4301-92e2-e63a0040913a,https://www.fire.ca.gov/incidents/2019/6/14/rocky-fire/,2019-06-17T10:39:00Z,2019-06-17,2019-06-14,N,true,false,854.15234375,1.0557506886483856,251.88602263920635,,,2.9000000953674316,76.19999694824219,306.29998779296875,8.100000381469727,12.800000190734863,3.5374999046325684,70.5875015258789,303.76251220703125,13.774999618530273,8.912500381469727,3.4000000953674316,80.03333282470703,303.1600036621094,14.686666488647461,10.646666526794434,3.8655171394348145,80.01724243164062,298.14483642578125,15.224138259887695,12.234482765197754
IronGate Fire,Y,2019-07-03T13:12:42Z,2019-06-16T20:33:00Z,CAL FIRE Siskiyou Unit,,Siskiyou,"Deer Run Road, east of Iron Gate Reservoir",10,100,,CAL FIRE Siskiyou Unit,-122.40157,41.94622,Wildfire,fe63d965-9069-4a96-b9da-99d5fefdaa19,https://www.fire.ca.gov/incidents/2019/6/16/irongate-fire/,2019-06-21T14:23:00Z,2019-06-21,2019-06-16,N,true,false,794.3087768554688,2.972242273066856,294.44344718729184,,,3.200000047683716,65.9000015258789,306.8999938964844,7.099999904632568,10.800000190734863,2.75,62.54999923706055,307.45001220703125,11.612500190734863,7.337500095367432,3.013333320617676,70.91999816894531,304.0133361816406,12.493332862854004,8.886666297912598,3.189655303955078,76.38965606689453,299.70001220703125,13.182758331298828,10.913793563842773
Weisgarber Fire,Y,2019-06-21T14:22:00Z,2019-06-20T14:56:00Z,Camp Pendleton,,San Diego,"one mile west of the DeLuz gate, Camp Pendleton",120,100,,"Camp Pendleton, Camp Pendleton Fire, US Forest Service, North County Fire, Oceanside Fire",-117.29665,33.39684,,779c4b9a-19bf-487f-ba65-6589aea27420,https://www.fire.ca.gov/incidents/2019/6/20/weisgarber-fire/,2019-06-21T14:22:00Z,2019-06-21,2019-06-20,N,true,false,209.61695861816406,20.092565537500523,17.59313376841001,,3,4.0,100.0,294.70001220703125,18.0,17.5,2.825000047683716,100.0,294.8999938964844,17.3125,16.924999237060547,2.7133333683013916,97.83999633789062,297.5400085449219,17.593334197998047,16.18666648864746,2.927586317062378,98.70689392089844,295.43792724609375,18.244827270507812,17.027585983276367
Lumgrey Fire,Y,2019-06-24T16:56:00Z,2019-06-17T17:50:00Z,USFS Klamath National Forest,,Siskiyou,"off Highway 96 and Lumgrey Road, West of Gottsville",207,100,,USFS Klamath National Forest,-121.85906,39.28926,,48d3b3c4-fcf5-47d9-920f-3b3c1b0f6fb1,https://www.fire.ca.gov/incidents/2019/6/17/lumgrey-fire/,2019-06-24T16:56:00Z,2019-06-24,2019-06-17,N,false,false,19.527467727661133,0.10785305665453793,102.60530642263053,,,1.399999976158142,100.0,308.70001220703125,13.800000190734863,14.699999809265137,2.0374999046325684,93.25,307.625,14.737500190734863,11.537500381469727,2.940000057220459,89.69999694824219,306.6400146484375,15.626667022705078,12.140000343322754,2.9413793087005615,91.0,303.3172302246094,16.5965518951416,13.879310607910156
Jerry Fire,Y,2022-10-21T13:50:06Z,2019-06-21T13:02:00Z,CAL FIRE/Riverside County Fire Department,,Riverside,"off Gilman Springs Road, between Highway 60 and Jack Rabbit Trail",500,100,,CAL FIRE/Riverside County Fire Department,-117.103765,33.919507,,8c666963-1f9d-43c6-bc3a-cab623d81f27,https://www.fire.ca.gov/incidents/2019/6/21/jerry-fire/,2019-06-24T11:43:00Z,2019-06-24,2019-06-21,N,true,false,494.9520568847656,4.055420995646468,180.62929144566706,,1,3.5999999046325684,100.0,296.0,15.699999809265137,15.100000381469727,2.6499998569488525,100.0,299.5874938964844,15.475000381469727,14.337499618530273,2.5466666221618652,92.05999755859375,302.79998779296875,15.9399995803833,13.066666603088379,2.572413682937622,95.77586364746094,300.4413757324219,17.310344696044922,14.99310302734375
Mountain Fire,Y,2019-06-24T11:06:00Z,2019-06-21T14:42:00Z,Alameda County Fire,,Alameda,off Grant Line Rd and Mountain House Rd,30,100,,Alameda County Fire,-121.57382,37.75427,,bc5d73ab-3100-4117-9978-a99b8e3daf5c,https://www.fire.ca.gov/incidents/2019/6/21/mountain-fire/,2019-06-24T11:06:00Z,2019-06-24,2019-06-21,N,false,false,69.7710189819336,4.18589671985794,304.5044683430043,,,4.0,66.5999984741211,303.6000061035156,10.800000190734863,13.100000381469727,3.424999952316284,91.6875,306.42498779296875,12.637499809265137,11.699999809265137,3.380000114440918,82.43333435058594,307.5533447265625,12.926666259765625,10.446666717529297,3.2448275089263916,86.27586364746094,305.1620788574219,14.096551895141602,11.637930870056152
Paskenta Fire,Y,2019-06-24T11:43:00Z,2019-06-22T03:12:00Z,CAL FIRE Tehama - Glenn Unit,,Tehama,"off Corning Road and Paskenta Road, West of Corning",46,100,,CAL FIRE Tehama - Glenn Unit,-122.48277,39.97083,,50328016-5e03-4e90-bff0-95d36942728f,https://www.fire.ca.gov/incidents/2019/6/22/paskenta-fire/,2019-06-24T11:43:00Z,2019-06-24,2019-06-22,N,true,false,229.0502166748047,18.239700591004823,26.702548418971972,,,6.099999904632568,47.29999923706055,307.70001220703125,5.900000095367432,9.899999618530273,5.224999904632568,57.4375,308.7250061035156,10.774999618530273,7.199999809265137,4.199999809265137,58.400001525878906,308.7466735839844,11.519999504089355,7.173333168029785,3.686206817626953,68.65172576904297,305.92413330078125,13.403448104858398,9.555171966552734
Scott Fire,Y,2019-06-27T08:24:28Z,2019-06-24T11:57:00Z,CAL FIRE Nevada-Yuba-Placer Unit,,Yuba,"off Scott Forbes Rd, 5 miles east of Browns Valley",80,100,,CAL FIRE Nevada-Yuba-Placer Unit,-121.32399,39.24678,,937f9f26-8d23-4ee7-a0f3-61313dcc63f3,https://www.fire.ca.gov/incidents/2019/6/24/scott-fire/,2019-06-24T18:30:00Z,2019-06-24,2019-06-24,N,true,false,143.9984130859375,3.9951368256887543,342.46840921809826,,,1.5,63.0,307.79998779296875,7.599999904632568,12.199999809265137,2.924999952316284,68.5625,307.8125,13.25,9.399999618530273,2.4200000762939453,74.77333068847656,307.8333435058594,13.920000076293945,9.513333320617676,2.5103447437286377,80.16551971435547,305.6827697753906,15.879310607910156,11.693103790283203
Rock Fire,Y,2022-10-21T13:51:14Z,2019-06-25T08:54:24Z,CAL FIRE ,,Stanislaus,"Del Puerto Canyon Rd, east of Patterson  ",2420,100,,,-121.28312,37.46577,,4edb5c7c-08d6-4ae0-b8b3-7bb471e26d8e,https://www.fire.ca.gov/incidents/2019/6/25/rock-fire/,2019-06-27T19:06:00Z,2019-06-27,2019-06-25,N,true,false,388.92803955078125,17.853690075534637,33.97823880444685,,,4.900000095367432,62.5,304.29998779296875,7.699999809265137,11.899999618530273,4.0625,72.7874984741211,305.26251220703125,12.837499618530273,10.337499618530273,3.7066667079925537,79.32666778564453,305.29998779296875,13.153332710266113,10.226666450500488,3.80344820022583,82.0862045288086,303.9344787597656,14.644827842712402,11.489655494689941
Lonoak Fire,Y,2022-10-21T13:50:31Z,2019-06-25T09:18:22Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Lonoak Rd & Airline Hwy, East of King City  ",2546,100,,,-120.94771,36.28426,,35ba5eb8-520f-4660-af60-9e0e00e7b42b,https://www.fire.ca.gov/incidents/2019/6/25/lonoak-fire/,2019-06-26T18:02:00Z,2019-06-26,2019-06-25,N,true,false,295.6318664550781,15.943867438141663,238.73667751833884,,,4.0,88.30000305175781,305.5,9.699999809265137,12.5,3.4625000953674316,88.5625,306.4375,13.02500057220459,11.487500190734863,3.306666612625122,89.38666534423828,306.7466735839844,13.24666690826416,10.886666297912598,3.306896686553955,90.37586212158203,305.7551574707031,14.496551513671875,12.127586364746094
Trinity Fire,Y,2019-06-26T15:41:37Z,2019-06-26T15:35:00Z,CAL FIRE Shasta-Trinity Unit,,Shasta,"Trinity Alps Vista Road and Bland Road, southwest of Ono",90,100,,,-122.66779,40.41404,,2f3e47bb-8595-4c9f-bfa6-6fd76e465c12,https://www.fire.ca.gov/incidents/2019/6/26/trinity-fire/,2019-06-26T06:00:00Z,2019-06-26,2019-06-26,N,true,false,267.1647033691406,2.1526151092620958,80.40034431883852,,1,3.0999999046325684,63.79999923706055,299.0,6.900000095367432,9.199999809265137,3.487499952316284,51.95000076293945,304.4125061035156,9.8125,6.425000190734863,3.006666660308838,56.63999938964844,306.3066711425781,10.553333282470703,6.840000152587891,2.7862069606781006,62.27585983276367,305.5241394042969,12.38620662689209,8.196552276611328
Mines Fire,Y,2019-06-30T15:51:33Z,2019-06-26T18:06:54Z,CAL FIRE Santa Clara Unit,,Santa Clara,Mines Road and Turner Gulch in the San Antone Valley. ,17,100,,CAL FIRE Santa Clara Unit,-121.534827,37.494136,,7a0029c7-64c8-442d-8c7a-080a553e2b8e,https://www.fire.ca.gov/incidents/2019/6/26/mines-fire/,2019-06-27T08:48:00Z,2019-06-27,2019-06-26,N,true,false,723.3460083007812,16.911705735361764,45.61455353552256,,1,5.0,79.80000305175781,298.6000061035156,8.300000190734863,11.600000381469727,3.5625,61.04999923706055,301.0625,11.875,8.1875,3.3533332347869873,69.96666717529297,302.0533447265625,12.553333282470703,8.539999961853027,3.493103504180908,70.83448028564453,301.027587890625,14.634482383728027,9.955172538757324
Dyer Fire,Y,2019-06-27T08:36:32Z,2019-06-26T22:43:07Z,CAL FIRE Nevada-Yuba-Placer Unit,,Placer,"Watt Ave & Dyer Road, northeast of Rio Linda",148,100,,,-121.39419,38.73817,,ac723863-413e-43f8-b4b6-2311e81e36ae,https://www.fire.ca.gov/incidents/2019/6/26/dyer-fire/,2019-06-27T08:26:00Z,2019-06-27,2019-06-26,N,true,false,31.24199867248535,0.0,-0.0,,,4.199999809265137,76.4000015258789,300.5,9.0,12.0,3.0874998569488525,76.9375,306.1499938964844,12.712499618530273,10.100000381469727,2.819999933242798,85.68000030517578,306.5533447265625,13.113333702087402,11.026666641235352,2.772413730621338,86.29655456542969,305.806884765625,14.096551895141602,11.527585983276367
Nuevo Fire,Y,2019-06-30T15:51:46Z,2019-06-27T16:14:25Z,CAL FIRE/Riverside County Fire Department,,Riverside,Nuevo Road and Menifee Road,20,100,,,-117.15738,33.80493,,c6e38284-336a-4435-a3a1-b2b91ee84a91,https://www.fire.ca.gov/incidents/2019/6/27/nuevo-fire/,2019-06-27T17:36:00Z,2019-06-27,2019-06-27,N,true,false,431.6116943359375,0.7871834792684176,335.50495074814256,,,2.700000047683716,100.0,303.29998779296875,14.300000190734863,14.600000381469727,3.0875000953674316,98.6624984741211,301.3999938964844,14.6875,14.6875,2.933333396911621,99.26000213623047,301.61334228515625,14.626667022705078,14.180000305175781,2.7827587127685547,96.3862075805664,303.1206970214844,15.241379737854004,13.913793563842773
Long Fire,Y,2019-06-30T15:52:01Z,2019-06-28T15:03:04Z,CAL FIRE Nevada-Yuba-Placer Unit ,,Nevada,"Off of  Long Point Road and Old Mill Road, Southeast of Camptonville in Nevada County ",2,100,,,-121.00055556,39.40972222,,b38c0563-b321-431b-9174-6336c5a0d449,https://www.fire.ca.gov/incidents/2019/6/28/long-fire/,2019-06-28T17:33:00Z,2019-06-28,2019-06-28,N,true,false,604.9024658203125,31.46204919425428,139.49571720629356,,,2.799999952316284,70.5,298.20001220703125,9.100000381469727,11.600000381469727,3.762500047683716,62.95000076293945,300.38751220703125,12.0625,7.762500286102295,3.2266666889190674,65.01333618164062,302.2733459472656,13.08666706085205,7.953333377838135,3.0896551609039307,67.5862045288086,302.56207275390625,15.800000190734863,9.703448295593262
Otay Fire,Y,2019-07-01T13:10:46Z,2019-06-29T11:11:55Z,CAL FIRE San Diego County Fire Unit,,San Diego,"East of the Lower Otay Reservoir, East of Chula Vista",28,100,,,-116.91416667,32.62305556,,c51a2db5-6d0b-4b4a-8692-a6d73714829f,https://www.fire.ca.gov/incidents/2019/6/29/otay-fire/,2019-06-30T16:50:00Z,2019-06-30,2019-06-29,N,true,false,172.2073974609375,2.5220239973330996,359.666953572904,,1,2.0,92.0,300.6000061035156,15.399999618530273,16.5,2.5874998569488525,97.67500305175781,297.79998779296875,17.0,16.424999237060547,2.5933332443237305,98.3066635131836,297.0733337402344,17.086666107177734,16.459999084472656,2.5,97.25862121582031,297.9551696777344,17.686206817626953,16.010345458984375
Wolf Fire ,Y,2019-07-01T13:10:39Z,2019-06-29T12:54:13Z,CAL FIRE / Riverside County Fire,,Riverside,"Off of Lamb Canyon Road and California Avenue, Southeast of Beaumont",214,100,,"Bureau of Land Management , CAL FIRE / Riverside County Fire",-116.980528,33.911,,24d9c2ae-8b11-4536-9b9c-5f4e0d476af0,https://www.fire.ca.gov/incidents/2019/6/29/wolf-fire/,2019-06-30T15:51:00Z,2019-06-30,2019-06-29,N,true,false,789.6900634765625,2.043736633796968,219.4457589260823,,,3.200000047683716,70.9000015258789,304.1000061035156,11.699999809265137,14.800000190734863,2.8125,94.125,302.25,15.362500190734863,13.862500190734863,2.8399999141693115,96.86666870117188,301.14666748046875,15.579999923706055,14.0600004196167,2.693103551864624,94.027587890625,302.15863037109375,16.758621215820312,13.648276329040527
Merced Fire ,Y,2019-07-08T07:51:01Z,2019-06-29T15:09:52Z,CAL FIRE Madera- Mariposa- Merced Unit ,,Merced,"Off of Merced Fall Road and La Grange Road, East of Snelling",210,100,,,-120.242411,37.312877,Wildfire,cc06431a-5153-4f66-8ada-07af53c175c3,https://www.fire.ca.gov/incidents/2019/6/29/merced-fire/,2019-07-02T15:51:00Z,2019-07-02,2019-06-29,N,true,false,91.3817138671875,0.3517810858690082,285.25260622025905,,,4.400000095367432,74.80000305175781,305.70001220703125,8.899999618530273,11.800000190734863,3.6500000953674316,76.98750305175781,305.5874938964844,12.75,9.662500381469727,3.746666669845581,86.086669921875,306.12664794921875,13.319999694824219,11.180000305175781,3.5965516567230225,88.30000305175781,306.6344909667969,14.320690155029297,11.675862312316895
Mayberry Fire ,Y,2019-06-30T15:52:19Z,2019-06-29T22:07:59Z,CAL FIRE Butte County Fire Unit ,,Butte,"Off Craig Access Road, Near Lake Oroville ",12,100,,,-121.23431,39.32889,,42e2b6f0-2d63-4fbf-bbb4-4fc2eda4805d,https://www.fire.ca.gov/incidents/2019/6/29/mayberry-fire/,2019-06-29T18:20:00Z,2019-06-29,2019-06-29,N,true,false,665.2024536132812,10.499668593396269,168.36827209396057,,,1.399999976158142,60.5,303.29998779296875,8.0,10.899999618530273,2.9124999046325684,61.900001525878906,303.57501220703125,11.449999809265137,7.637499809265137,2.993333339691162,65.68000030517578,304.6866760253906,12.34666633605957,8.266666412353516,2.965517282485962,68.20344543457031,305.0586242675781,14.49310302734375,9.365516662597656
Coyote Fire,Y,2019-07-08T07:51:09Z,2019-07-02T16:10:02Z,San Jose Fire,,Santa Clara,Northbound US 101 at Coyote Creek Golf Drive in San Jose,74,100,,,-121.694968,37.18904,Wildfire,be4489fb-f51f-4109-8132-c7a28e0d9995,https://www.fire.ca.gov/incidents/2019/7/2/coyote-fire/,2019-07-02T18:32:00Z,2019-07-02,2019-07-02,N,false,false,103.39442443847656,1.2899735320380197,224.62376192526241,,,4.599999904632568,97.9000015258789,298.29998779296875,12.5,13.5,4.637499809265137,84.76249694824219,298.8125,13.712499618530273,10.925000190734863,4.099999904632568,85.88666534423828,300.5533447265625,14.41333293914795,11.926666259765625,3.996551752090454,87.5413818359375,301.4862060546875,15.503448486328125,12.351724624633789
Hollow Fire,Y,2019-07-08T07:50:42Z,2019-07-03T15:34:12Z,CAL FIRE Santa Clara Unit,,San Joaquin,"West Corral Hollow Road, Carnegie State Vehicular Recreational Area, southwest of Tracy",283,100,,,-121.538382,37.63206,Wildfire,89db8bb4-6e3b-4de7-b7d9-287c1a9032c0,https://www.fire.ca.gov/incidents/2019/7/3/hollow-fire/,2019-07-05T07:50:00Z,2019-07-05,2019-07-03,N,true,false,194.4488525390625,4.020678535806981,206.9037512495041,,1,4.300000190734863,80.30000305175781,301.3999938964844,8.800000190734863,10.5,3.9375,68.2750015258789,299.8999938964844,10.925000190734863,8.21250057220459,3.68666672706604,67.69999694824219,301.8466491699219,11.606666564941406,8.833333015441895,3.5965516567230225,72.4413833618164,302.9413757324219,12.727585792541504,9.655172348022461
Bikeway Fire,Y,2019-07-05T09:46:01Z,2019-07-05T09:46:01Z,CAL FIRE Santa Clara Unit,,Alameda,"Christensen Road, Near Bethany Reservoir ",25,100,,,-121.3697,37.469,Wildfire,65e8fbe1-5300-4c90-9f48-0e7bfe55b1bc,https://www.fire.ca.gov/incidents/2019/7/5/bikeway-fire/,2019-07-05T03:20:00Z,2019-07-05,2019-07-05,N,true,false,768.9108276367188,13.681049984740211,131.16413886524845,,1,3.5999999046325684,57.20000076293945,305.20001220703125,7.199999809265137,9.600000381469727,4.0,61.13750076293945,301.67498779296875,10.387499809265137,7.662499904632568,4.099999904632568,61.439998626708984,301.9466552734375,11.0,7.900000095367432,3.931034564971924,67.0999984741211,303.15863037109375,12.365517616271973,8.634482383728027
Fellow Fire,Y,2019-07-08T07:51:17Z,2019-07-05T13:33:56Z,CAL FIRE Santa Clara Unit,,Contra Costa, Franklin Canyon Rd. ,24,100,,,-122.16201,37.99837,Wildfire,bc3e7037-5022-4e6a-8a1f-925c7e9aafc8,https://www.fire.ca.gov/incidents/2019/7/5/fellow-fire/,2019-07-05T14:58:00Z,2019-07-05,2019-07-05,N,true,false,88.56951141357422,3.179493755933179,78.23911894613124,,,4.400000095367432,86.4000015258789,304.3999938964844,11.5,12.199999809265137,4.212500095367432,84.9625015258789,300.9624938964844,12.074999809265137,11.0625,4.046666622161865,81.086669921875,301.1533203125,12.353333473205566,10.826666831970215,3.920689582824707,82.027587890625,301.4344787597656,13.0482759475708,10.972414016723633
Ranch Fire,Y,2019-07-08T07:51:24Z,2019-07-05T14:46:33Z,CAL FIRE Shasta-Trinity Unit,,Shasta,Near Yolla Bolla Rd & Roaring Creek in Igo,30,100,,,-122.767256,40.41741,Wildfire,65330473-c21f-446b-a6f4-7bd76bf0ebdc,https://www.fire.ca.gov/incidents/2019/7/5/ranch-fire/,2019-07-06T20:03:00Z,2019-07-06,2019-07-05,N,true,false,420.0782470703125,6.318851470118507,278.8681095136526,,,2.299999952316284,64.0999984741211,306.3999938964844,7.800000190734863,8.699999809265137,2.137500047683716,76.875,301.38751220703125,9.649999618530273,9.3125,2.559999942779541,68.56666564941406,300.7733459472656,9.819999694824219,8.226666450500488,2.731034517288208,62.41034698486328,302.6241455078125,11.072413444519043,7.906896591186523
Snowstorm Fire,Y,2019-07-08T07:49:17Z,2019-07-05T16:37:04Z,Susanville Bureau of Land Management,,Lassen,"Snowstorm Rd, south of Ravendale",263,100,Not a CAL FIRE Incident. Please contact the Bureau of Land Management for more information.,Susanville Bureau of Land Management,-120.392768,40.679318,Wildfire,0f965f2f-3977-4ba5-bf7c-29feef27ee82,https://www.fire.ca.gov/incidents/2019/7/5/snowstorm-fire/,2019-07-06T07:49:00Z,2019-07-06,2019-07-05,N,false,false,1558.242919921875,4.0377478064489,175.2772432395313,,,2.5,55.70000076293945,301.0,6.400000095367432,7.900000095367432,3.174999952316284,57.67499923706055,297.3999938964844,8.25,6.574999809265137,3.6466667652130127,57.939998626708984,296.28668212890625,8.613333702087402,6.5333333015441895,3.6689655780792236,57.055171966552734,297.20001220703125,9.751724243164062,6.7517242431640625
Far Fire,Y,2019-07-08T07:51:32Z,2019-07-06T20:21:25Z,CAL FIRE Nevada-Yuba-Placer Unit,,Yuba,"Camp Far West rd & Nisenan Ln, northeast of Wheatland",38,100,,,-121.35014,39.06066,Wildfire,2d3b577c-7b58-4ee3-9e21-cbec5abd8ce4,https://www.fire.ca.gov/incidents/2019/7/6/far-fire/,,,2019-07-06,N,true,false,54.876094818115234,4.667382460824669,266.4445993154411,,,1.5,88.9000015258789,307.20001220703125,10.899999618530273,11.800000190734863,1.6749999523162842,86.5875015258789,305.57501220703125,11.824999809265137,10.47499942779541,2.2666666507720947,80.26000213623047,305.17333984375,12.206666946411133,9.766666412353516,2.462069034576416,83.09310150146484,306.1620788574219,13.38620662689209,10.496551513671875
Lake Fire,Y,2019-07-15T18:34:14Z,2019-07-08T15:30:14Z,CAL FIRE Madera-Mariposa-Merced Unit,,Mariposa,"McSwain Entrance and Lake McClure Rd, Hornitos",244,100,,,-120.296551,37.524378,Wildfire,6be8378d-9a89-40a3-bc66-4fc0ab22ebc2,https://www.fire.ca.gov/incidents/2019/7/8/lake-fire/,,,2019-07-08,N,true,false,134.80836486816406,0.8852146659124662,356.9132001271253,,,4.599999904632568,73.0,306.0,8.399999618530273,9.199999809265137,4.099999904632568,70.9124984741211,307.3125,9.300000190734863,8.0,4.159999847412109,65.413330078125,306.82000732421875,9.633333206176758,7.62666654586792,4.034482955932617,67.472412109375,307.9482727050781,10.60689640045166,8.086206436157227
Gillis Fire,Y,2022-10-21T13:51:35Z,2019-07-08T16:44:08Z,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,Gillis Canyon and South East of Shandon,1010,100,,,-120.2691666,35.6311111,Wildfire,1fd11e53-a132-4b89-bc8f-f7061f685ad3,https://www.fire.ca.gov/incidents/2019/7/8/gillis-fire/,2019-07-09T18:22:00Z,2019-07-09,2019-07-08,N,true,false,538.0111083984375,14.971790647889343,11.923529510201815,,,3.0,83.5999984741211,302.6000061035156,9.800000190734863,11.300000190734863,3.0374999046325684,81.6624984741211,304.5500183105469,11.600000381469727,9.037500381469727,2.986666679382324,81.34666442871094,304.2200012207031,12.239999771118164,9.699999809265137,2.8379311561584473,86.71034240722656,304.8930969238281,13.086206436157227,10.675862312316895
Sargent Fire,Y,2019-07-10T16:05:08Z,2019-07-09T21:43:36Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Sargent Canyon Road and Sheep Canyon, San Ardo Oil Fields",190,100,,,-120.8092,35.95191,Wildfire,f32eaf92-82dc-4c31-8a05-76c21845f078,https://www.fire.ca.gov/incidents/2019/7/9/sargent-fire/,2019-07-10T16:04:00Z,2019-07-10,2019-07-09,N,true,false,259.1108093261719,24.929353730845442,192.12793555839602,,,2.700000047683716,93.19999694824219,305.29998779296875,10.699999809265137,11.5,2.7875001430511475,87.29999542236328,304.4624938964844,11.587499618530273,9.737500190734863,2.866666793823242,83.82666778564453,304.4533386230469,12.126667022705078,9.886666297912598,2.968965530395508,89.5413818359375,305.3758544921875,12.93448257446289,11.013792991638184
Gibbel Fire ,Y,2019-07-12T08:27:20Z,2019-07-11T16:27:17Z,CAL FIRE Riverside County Fire Department ,,Riverside,Off of Girard Street and Quiet Hills Drive ,20,100,,CAL FIRE Riverside County Fire Department ,-116.953889,33.69055556,Wildfire,6564081d-5ce7-4330-8ad7-2d1d976d778a,https://www.fire.ca.gov/incidents/2019/7/11/gibbel-fire/,2019-07-11T08:26:00Z,2019-07-11,2019-07-11,N,true,false,513.5470581054688,2.5938033803155274,185.3468992426991,,,2.0999999046325684,71.69999694824219,309.3999938964844,9.199999809265137,11.899999618530273,2.512500047683716,84.0250015258789,305.57501220703125,12.274999618530273,10.225000381469727,2.6466667652130127,81.22666931152344,306.00665283203125,12.859999656677246,10.366666793823242,2.7379310131073,89.29655456542969,304.3482666015625,13.658620834350586,11.920689582824707
Border Fire,Y,2019-07-15T21:56:00Z,2019-07-12T13:20:39Z,CAL FIRE San Diego County Fire ,,San Diego,Off of Cottonwood Creak and Barrett Truck Trail along the US/Mexico border,100,100,,,-116.7525,32.566389,Wildfire,8c46fde6-7a1c-482b-97cc-afff1bc5d27c,https://www.fire.ca.gov/incidents/2019/7/12/border-fire/,2019-07-15T17:10:00Z,2019-07-15,2019-07-12,N,true,false,177.8862762451172,1.5033036373683026,160.20995216126843,,1,2.0,84.30000305175781,306.70001220703125,12.0,14.300000190734863,2.5374999046325684,92.05000305175781,302.0,14.762499809265137,13.412500381469727,2.759999990463257,91.85333251953125,302.2533264160156,15.066666603088379,13.313333511352539,2.7586207389831543,94.69310760498047,300.3310241699219,15.717241287231445,14.175862312316895
Lincoln Fire,Y,2019-07-17T14:04:28Z,2019-07-12T17:15:31Z,CAL FIRE Riverside Unit,,Riverside,"Lincoln St and Ave 66, Mecca, 6 miles south of Coachella",80,100,,,-116.07896,33.56938,Wildfire,6311a921-f8e9-45c1-b10d-fee8be8dae29,https://www.fire.ca.gov/incidents/2019/7/12/lincoln-fire/,2019-07-17T10:00:00Z,2019-07-17,2019-07-12,N,true,false,-57.870975494384766,0.78738327824425,317.4740245172692,,,3.200000047683716,30.700000762939453,320.20001220703125,3.5999999046325684,4.900000095367432,2.987499952316284,37.099998474121094,315.79998779296875,5.1875,3.9124999046325684,3.5466666221618652,35.67333221435547,315.6199951171875,5.506666660308838,4.006666660308838,3.572413682937622,43.92758560180664,314.6069030761719,6.086206912994385,4.8241376876831055
Mid Fire,Y,2019-07-15T18:38:20Z,2019-07-12T18:40:09Z,CAL FIRE SCU,,Alameda,"patterson pass and mid way, eastern",22,100,,Alameda County ,-121.586846,37.093243,Wildfire,3fc9ae75-8844-43a5-8330-6956cdb6e3a7,https://www.fire.ca.gov/incidents/2019/7/12/mid-fire/,2019-07-12T19:20:00Z,2019-07-12,2019-07-12,N,true,false,93.06985473632812,1.2981634001033624,260.8020647849529,,,4.0,100.0,306.29998779296875,13.899999618530273,13.5,3.950000047683716,97.2874984741211,301.82501220703125,13.387499809265137,13.662500381469727,4.039999961853027,94.37333679199219,301.1866760253906,13.326666831970215,12.766666412353516,3.8310344219207764,92.46551513671875,301.2930908203125,13.975862503051758,12.758620262145996
Horse Fire,Y,2019-07-15T21:56:18Z,2019-07-12T19:08:54Z,CAL FIRE Shasta-Trinity Unit,,Shasta,"Blue Horse Rd and Saddle Trail, 2 miles NW of Olinda",30,100,,,-122.435492,40.463936,Wildfire,ab6d9c8e-5fbb-4a0d-a206-30e83ab51877,https://www.fire.ca.gov/incidents/2019/7/12/horse-fire/,,,2019-07-12,N,true,false,242.36973571777344,1.0450683620138101,112.93231135292137,,,1.600000023841858,70.30000305175781,310.0,8.300000190734863,8.399999618530273,2.424999952316284,64.19999694824219,306.4750061035156,8.387499809265137,7.5,2.2666666507720947,62.60000228881836,305.8066711425781,8.626667022705078,7.340000152587891,2.6827585697174072,58.06551742553711,306.3793029785156,9.54137897491455,6.951724052429199
